x_pos_pixel, y_pos_pixel303.37347412109375, 228.14468383789062
-1, -1
303.3455810546875, 227.79043579101562
303.3455810546875, 227.79043579101562
303.2878723144531, 227.71212768554688
303.0932312011719, 227.22882080078125
302.72454833984375, 227.25973510742188
303.2437744140625, 227.7042694091797
302.939453125, 227.65309143066406
302.5306091308594, 227.46939086914062
303.02734375, 227.65673828125
302.7215881347656, 227.46307373046875
302.4496765136719, 227.51007080078125
302.6333312988281, 227.63333129882812
302.4979553222656, 227.62551879882812
302.3675537109375, 227.5264892578125
302.4375, 227.94711303710938
302.1531982421875, 227.69239807128906
302.4216613769531, 227.98252868652344
302.4216613769531, 227.98252868652344
302.16876220703125, 227.8072052001953
302.3817138671875, 227.92091369628906
302.260009765625, 228.25999450683594
302.3461608886719, 228.5
302.260009765625, 228.25999450683594
302.3736877441406, 228.28123474121094
302.5105285644531, 228.68946838378906
302.13421630859375, 228.20375061035156
301.98931884765625, 228.3194122314453
302.3461608886719, 228.5
301.76641845703125, 228.29278564453125
301.86956787109375, 228.5
301.8198547363281, 228.43601989746094
301.7980651855469, 228.7741241455078
301.7552185058594, 228.8428497314453
301.8621826171875, 228.7866973876953
301.7552185058594, 228.8428497314453
301.4148864746094, 228.41488647460938
301.7207336425781, 228.75897216796875
301.72222900390625, 228.8333282470703
301.8783874511719, 228.7664031982422
301.6000061035156, 228.60000610351562
301.6144104003906, 228.70437622070312
301.783935546875, 228.4120330810547
301.8442077636719, 228.75772094726562
301.6499938964844, 228.64999389648438
302.0214538574219, 228.65235900878906
301.71893310546875, 228.0961151123047
301.80450439453125, 228.0785675048828
301.8864440917969, 227.98805236816406
301.886474609375, 227.988037109375
301.9693908691406, 227.96939086914062
301.9991455078125, 228.10548400878906
302.1556091308594, 228.1708221435547
302.1116943359375, 227.74649047851562
302.1116943359375, 227.74649047851562
302.1949462890625, 227.73025512695312
302.23651123046875, 227.6908721923828
302.273193359375, 227.726806640625
302.2917785644531, 227.3680419921875
302.2843017578125, 227.28431701660156
302.6924743652344, 227.61009216308594
302.5691833496094, 227.6572265625
302.7980651855469, 227.7741241455078
302.81915283203125, 227.7872314453125
302.6647033691406, 227.30587768554688
302.584716796875, 227.18585205078125
302.83953857421875, 227.6151580810547
302.793701171875, 227.5084991455078
302.7805480957031, 227.61312866210938
302.6647033691406, 227.30587768554688
302.7805480957031, 227.61312866210938
302.7980651855469, 227.7741241455078
302.5691833496094, 227.6572265625
302.6144104003906, 227.70437622070312
302.6000061035156, 227.60000610351562
302.23651123046875, 227.6908721923828
302.4635925292969, 227.67782592773438
302.24432373046875, 228.13230895996094
302.53118896484375, 228.20046997070312
302.260009765625, 228.25999450683594
302.260009765625, 228.25999450683594
302.260009765625, 228.25999450683594
302.36553955078125, 228.36439514160156
302.3800048828125, 228.4600067138672
302.2705383300781, 228.34588623046875
302.260009765625, 228.25999450683594
302.2705383300781, 228.34588623046875
302.44073486328125, 228.56585693359375
302.2705383300781, 228.34588623046875
301.9530334472656, 228.85292053222656
301.8924865722656, 228.4215087890625
302.2705383300781, 228.34588623046875
301.8924865722656, 228.4215087890625
301.8924865722656, 228.4215087890625
301.8924865722656, 228.4215087890625
302.13421630859375, 228.20375061035156
302.44073486328125, 228.56585693359375
302.0970153808594, 228.47015380859375
302.3359680175781, 228.6322784423828
302.13421630859375, 228.20375061035156
302.13421630859375, 228.20375061035156
302.16693115234375, 228.28042602539062
302.25164794921875, 227.98684692382812
302.2438049316406, 228.36056518554688
302.4826354980469, 228.49652099609375
302.43438720703125, 228.0897674560547
302.44573974609375, 228.21922302246094
302.2596740722656, 227.84007263183594
302.1949462890625, 227.73025512695312
302.4635925292969, 227.67782592773438
302.5691833496094, 227.6572265625
302.1837463378906, 227.63919067382812
302.2917785644531, 227.3680419921875
302.9600830078125, 227.69895935058594
302.78228759765625, 227.75149536132812
302.7601013183594, 227.7196502685547
302.558837890625, 227.55882263183594
303.0025329589844, 227.9903106689453
302.6647033691406, 227.30587768554688
302.53277587890625, 227.32786560058594
302.66180419921875, 227.3726348876953
302.735595703125, 227.40194702148438
302.68133544921875, 227.56813049316406
302.634033203125, 227.273193359375
302.57574462890625, 227.4242401123047
302.6339416503906, 227.542724609375
302.5505065917969, 227.2347869873047
302.4641418457031, 227.2508544921875
302.5113525390625, 227.10781860351562
302.2843017578125, 227.28431701660156
302.5328369140625, 227.32763671875
302.5465087890625, 227.56976318359375
302.597412109375, 227.47994995117188
302.5379638671875, 227.56329345703125
303.07568359375, 227.78094482421875
302.4010925292969, 227.60989379882812
