Index Precision Lifetime Test started at 1622052310.
312.67498779296875, 230.8874969482422
312.72222900390625, 230.72222900390625
312.67498779296875, 230.8874969482422
312.72222900390625, 230.72222900390625
312.72222900390625, 230.72222900390625
256.5831604003906, 259.69403076171875
263.0, 267.5
255.13636779785156, 257.0454406738281
254.0, 259.0
253.5, 259.0
252.0, 253.5
251.0, 258.0
252.0, 257.0
257.0, 264.5
250.0, 252.5
246.0, 254.0
253.5, 260.0
254.0, 260.5
254.0, 258.0
253.87985229492188, 260.25970458984375
250.5, 256.0
254.5, 260.5
255.5, 261.0
249.14071655273438, 250.84132385253906
254.5, 257.5
258.0, 259.0
252.0, 254.0
255.5, 259.0
